Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of event,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Type of education facility,Attacks on Schools,Attacks on Universities,Military Occupation of Education facility,Arson attack on education facility,Forced Entry into education facility,Damage/Destruction To Ed facility Event,Attacks on Students and Teachers,Educators Killed,Educators Injured,Educators Kidnapped,Educators Arrested,Known Educators Kidnap Or Arrest Outcome,Students Attacked in School,Students Killed,Students Injured,Students Kidnapped,Known Student Kidnap Or Arrest Outcome,Students Arrested,Sexual Violence Affecting School Age Children,SiND Event ID,Date Event Entered,Date Event Modified
2025-11-27,,OPT,PSE,West Bank,,,censored,Education Building ,Government: Military,Israeli Defence Forces,"Tasers, Live and Rubber Bullets",Pre-School,1,0,0,0,0,0,True,0,0,0,0,,1,0,1,0,,0,0,123136,2026-01-18,2026-02-04
2025-11-26,,Haiti,HTI,West,,,censored,Education Building ,NSA,Unidentified Armed Actor,Arson,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,121539,2025-12-23,2026-02-06
2025-11-26,,Ukraine,UKR,Donetsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,True,0,0,0,0,,1,0,0,0,,0,0,122433,2026-01-03,2026-03-10
2025-11-26,,Ukraine,UKR,Donetsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122434,2026-01-03,2026-03-10
2025-11-26,,Ukraine,UKR,Kherson Oblast,,,censored,Education Building ,Government: Military,Armed Forces of Ukraine,Missile,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122435,2026-01-03,2026-03-10
2025-11-26,,Ukraine,UKR,Dnipropetrovsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122436,2026-01-03,2026-03-10
2025-11-26,,OPT,PSE,West Bank,,,censored,Education Building ,Civilian,Israeli settlers,"Tasers, Live and Rubber Bullets",School: No Further Details,1,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,122465,2026-01-04,2026-03-10
2025-11-26,,Syria,SYR,Aleppo Governorate,,,censored,Private Travel,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,0,2,0,0,,0,0,0,0,,0,0,122472,2026-01-04,2026-02-04
2025-11-26,,Afghanistan,AFG,Panjshir Province,,,censored,Education Building ,Government/Self-Declared Government,Islamic Emirate of Afghanistan,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,122614,2026-01-08,2026-03-10
2025-11-25,,Russia,RUS,Rostov Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of Ukraine,Aerial Bomb: Drone,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,121300,2025-12-17,2026-01-04
2025-11-25,,Russia,RUS,Rostov Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of Ukraine,Aerial Bomb: Drone,University,0,1,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,121301,2025-12-17,2026-02-05
2025-11-25,,Cameroon,CMR,Southwest,,,censored,Education Building ,NSA,Ambazonian Separatists,Firearms,University,0,1,0,0,0,0,True,1,0,0,0,,1,0,0,0,,0,0,121443,2025-12-20,2026-03-10
2025-11-25,,CAR,CAF,Haute-Kotto,,,censored,Education Building ,Foreign Forces: Military,Cameroon Armed Forces,Firearms,Primary School,1,0,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,121444,2025-12-20,2026-03-10
2025-11-25,,Colombia,COL,RAP Caribe,,,censored,Home,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,NoInformation,0,0,0,0,,0,0,121542,2025-12-23,2026-01-04
2025-11-25,,Ukraine,UKR,Donetsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122428,2026-01-02,2026-03-10
2025-11-25,,Ukraine,UKR,Dnipropetrovsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122429,2026-01-02,2026-03-10
2025-11-25,,Ukraine,UKR,Donetsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122430,2026-01-02,2026-03-10
2025-11-25,,Ukraine,UKR,Donetsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122431,2026-01-02,2026-03-10
2025-11-25,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122640,2026-01-08,2026-03-10
2025-11-25,,Venezuela,VEN,Barinas State,,,censored,Unspecified Location,Police,Policía Nacional Bolivariana (Venezuela),No Information on the Weapon Used,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,123186,2026-01-19,2026-02-04
2025-11-25,,Russia,RUS, Krasnodar Krai,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of Ukraine,Aerial Bomb: Drone,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,123389,2026-01-22,2026-02-04
2025-11-25,,Russia,RUS, Krasnodar Krai,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of Ukraine,Aerial Bomb: Drone,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,123394,2026-01-22,2026-02-04
2025-11-24,,Ukraine,UKR,Kherson Oblast,,,censored,Home,Foreign Forces: Military,Armed Forces of the Russian Federation,Shelling,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,122425,2026-01-02,2026-02-04
2025-11-24,,Ukraine,UKR,Dnipropetrovsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122427,2026-01-02,2026-03-10
2025-11-24,,Sudan,SDN,South Darfur,,,censored,Unspecified Location,Vigilante,Rapid Support Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,122588,2026-01-07,2026-02-04
2025-11-24,,Afghanistan,AFG,Nangarhar Province,,,censored,Education Building ,Government: Military,Islamic Emirate of Afghanistan,Firearms,University,0,1,0,0,0,0,True,0,0,0,0,,0,0,0,0,,0,0,122622,2026-01-08,2026-03-10
2025-11-23,,Nigeria,NGA,Zamfara State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Arson,School: No Further Details,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,121552,2025-12-25,2026-03-10
2025-11-23,,Ukraine,UKR,Kharkiv Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122424,2026-01-02,2026-03-10
2025-11-23,,Myanmar,MMR,Mandalay,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Shelling,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122627,2026-01-08,2026-03-10
2025-11-23,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,123379,2026-01-22,2026-02-05
2025-11-22,,Myanmar,MMR,Rakhine,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Unspecified Explosive,Primary School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,123377,2026-01-22,2026-03-10
2025-11-21,,DRC,COD,South Kivu,,,censored,Education Building ,NSA,"March 23 Movement, Wazalendo (DRC local militia)",Shelling,Primary School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,121509,2025-12-22,2026-03-10
2025-11-21,,Nigeria,NGA,Niger State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,Primary School,1,0,0,0,1,0,True,0,0,1,0,NoInformation,304,0,0,303,"Escaped, Freed, StillInCaptivity",0,0,121551,2025-12-25,2026-03-10
2025-11-21,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,1,0,True,0,0,0,0,,1,0,0,0,,0,0,123252,2026-01-20,2026-03-10
2025-11-21,,Myanmar,MMR,Sagaing Region,,,censored,Private Travel,Other,People's Defence Force (Myanmar),Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,123373,2026-01-22,2026-01-25
2025-11-20,,Mali,MLI,Timbuktu,,,censored,Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,121520,2025-12-22,2026-02-04
2025-11-20,,Ukraine,UKR,Donetsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Unspecified Explosive,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122423,2026-01-02,2026-03-10
2025-11-20,,OPT,PSE,West Bank,,,censored,Education Building ,Civilian,Israeli settlers,Firearms,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122509,2026-01-05,2026-03-10
2025-11-20,,Myanmar,MMR,Kayin State,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122678,2026-01-11,2026-03-10
2025-11-20,,Myanmar,MMR,Chin,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,Secondary School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,123251,2026-01-20,2026-03-10
2025-11-19,,Ukraine,UKR,Kharkiv Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122420,2025-12-31,2026-03-10
2025-11-19,,Ukraine,UKR,Ternopil Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Missile,Secondary School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122422,2026-01-02,2026-03-10
2025-11-19,,Lebanon,LBN,Nabatieh Governorate,,,censored,Education Building ,Foreign Forces: Military,Israeli Defence Forces,Aerial Bomb: Plane,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,1,0,,0,0,122448,2026-01-03,2026-03-10
2025-11-19,,India,IND,Rajasthan,,,censored,Education Building ,Police,India Police,Firearms,University,0,1,0,0,0,0,True,0,0,0,0,,0,0,0,0,NoInformation,1,0,122651,2026-01-08,2026-03-10
2025-11-19,,Myanmar,MMR,Shan State,,,censored,Education Building ,NSA,Ta'ang National Liberation Army,Firearms,Secondary School,1,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,122652,2026-01-08,2026-03-10
2025-11-19,,Myanmar,MMR,Mandalay,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,123249,2026-01-20,2026-02-04
2025-11-18,,Ethiopia,ETH,Oromia Region,,,censored,Education Building ,Multiple,"Ethiopian Police, Government of Ethiopia",Firearms,University,0,1,0,0,1,1,True,0,0,0,0,,2,0,2,0,,0,0,121514,2025-12-22,2026-03-10
2025-11-18,,OPT,PSE,West Bank,,,censored,Education Building ,Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,1,0,True,0,0,0,0,,3,0,0,0,,0,0,122508,2026-01-05,2026-03-10
2025-11-18,,India,IND,Rajasthan,,,censored,Education Building ,Police,India Police,Firearms,University,0,1,0,0,0,0,True,0,0,0,0,,0,0,0,0,NoInformation,8,0,122650,2026-01-08,2026-03-10
2025-11-18,,Myanmar,MMR,Magway,,,censored,Private Travel,Other,People's Defence Force (Myanmar),Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,NoInformation,0,0,0,0,,0,0,123247,2026-01-20,2026-02-04
2025-11-17,,OPT,PSE,Gaza Strip,,,censored,Education Building ,Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,True,0,0,0,0,,1,0,0,0,,0,0,120572,2025-12-02,2026-03-10
2025-11-17,,Nigeria,NGA,Kebbi State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,Secondary School,1,0,0,0,1,0,True,1,0,0,0,,27,0,0,25,Freed,0,0,121550,2025-12-25,2026-03-10
2025-11-17,,Mexico,MEX,Sinaloa,,,censored,Education Building ,No Information,No Information,Arson,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,121586,2025-12-27,2026-02-06
2025-11-17,,Ukraine,UKR,Dnipropetrovsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122415,2025-12-31,2026-03-10
2025-11-17,,Ukraine,UKR,Dnipropetrovsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122416,2025-12-31,2026-03-10
2025-11-17,,Ukraine,UKR,Donetsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122418,2025-12-31,2026-03-10
2025-11-17,,Ukraine,UKR,Dnipropetrovsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Unspecified Explosive,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122419,2025-12-31,2026-03-10
2025-11-17,,OPT,PSE,West Bank,,,censored,Education Building ,Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,1,0,True,0,0,0,1,NoInformation,0,0,0,0,,0,0,122507,2026-01-05,2026-03-10
2025-11-17,,Myanmar,MMR,Rakhine,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Unspecified Explosive,Primary School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122675,2026-01-11,2026-03-10
2025-11-17,,Myanmar,MMR,Bago Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Unspecified Explosive,Secondary School,1,0,0,0,0,1,True,0,0,0,0,,8,0,2,0,,0,0,122676,2026-01-11,2026-03-10
2025-11-17,,Myanmar,MMR,Rakhine,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122677,2026-01-11,2026-03-10
2025-11-17,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Unspecified Explosive,University,0,1,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,123246,2026-01-20,2026-02-05
2025-11-16,,Ukraine,UKR,Kharkiv Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Rocket,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122414,2025-12-31,2026-03-10
2025-11-16,,Lebanon,LBN,South Governorate,,,censored,Private Travel,Foreign Forces: Military,Israeli Defence Forces,Aerial Bomb: Drone,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,122447,2026-01-03,2026-02-04
2025-11-16,,Myanmar,MMR,Tanintharyi Region,,,censored,Private Travel,Other,People's Defence Force (Myanmar),Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,3,0,NoInformation,0,0,0,0,,0,0,123244,2026-01-20,2026-02-04
2025-11-16,,Myanmar,MMR,Mon State,,,censored,Private Travel,Other,People's Defence Force (Myanmar),Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,9,0,Freed,0,0,0,0,,0,0,123245,2026-01-20,2026-02-04
2025-11-14,,Cameroon,CMR,North,,,censored,Education Building ,Government: Military,Cameroon Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,1,NoInformation,0,0,121442,2025-12-20,2026-02-04
2025-11-14,,Ethiopia,ETH,Amhara Region,,,censored,Education Building ,Government: Military,Ethiopian National Defense Forces,Firearms,Primary School,1,0,0,0,1,0,True,0,0,0,1,NoInformation,0,0,0,0,,0,0,121513,2025-12-22,2026-03-10
2025-11-14,,Ukraine,UKR,Kherson Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122409,2025-12-31,2026-03-10
2025-11-14,,Ukraine,UKR,Kherson Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122410,2025-12-31,2026-03-10
2025-11-14,,Ukraine,UKR,Kherson Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122411,2025-12-31,2026-03-10
2025-11-14,,Ukraine,UKR,Darnytskyi district,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122412,2025-12-31,2026-03-10
2025-11-14,,Ukraine,UKR,Zaporizhia Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122413,2025-12-31,2026-03-10
2025-11-14,,Myanmar,MMR,Mandalay,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,122674,2026-01-11,2026-03-10
2025-11-14,,Ethiopia,ETH,Amhara Region,,,censored,Education Building ,Government: Military,Ethiopian National Defense Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,123015,2026-01-15,2026-03-10
2025-11-13,,India,IND,Uttar Pradesh,,,censored,Public Building,Police,India Police,No Information on the Weapon Used,University,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,121164,2025-12-15,2026-01-04
2025-11-13,,Ukraine,UKR,Donetsk Oblast,,,censored,Education Building ,Government: Military,Armed Forces of Ukraine,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,True,0,0,0,0,,1,0,0,0,,0,0,121584,2025-12-26,2026-03-10
2025-11-13,,Yemen,YEM,Ibb Governorate,,,censored,Unspecified Location,Government: Military,Yemen Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,2,NoInformation,0,0,0,0,,0,0,122467,2026-01-04,2026-03-10
2025-11-13,,Myanmar,MMR,Kachin State,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Unspecified Explosive,Primary School,1,0,0,0,0,1,True,0,0,0,0,,1,0,0,0,,0,0,122671,2026-01-09,2026-03-10
2025-11-13,,Myanmar,MMR,Kachin State,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,Pre-School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122672,2026-01-09,2026-03-10
2025-11-12,,DRC,COD,Kinshasa,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,121507,2025-12-22,2026-02-04
2025-11-12,,Pakistan,PAK,Balochistan,,,censored,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,1,0,Killed,0,0,0,0,,0,0,122643,2026-01-08,2026-03-10
2025-11-12,,Myanmar,MMR,Mandalay,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,True,0,0,0,0,,10,0,0,0,,0,0,122670,2026-01-09,2026-03-10
2025-11-11,,Ethiopia,ETH,Amhara Region,,,censored,Education Building ,Government: Military,Ethiopian National Defense Forces,Aerial Bomb: Drone,Primary School,1,0,0,0,0,1,True,0,0,0,0,,1,0,0,0,,0,0,121512,2025-12-22,2026-03-10
2025-11-11,,Ukraine,UKR,Zaporizhia Oblast,,,censored,Education Building ,Government: Military,Armed Forces of Ukraine,Aerial Bomb: Drone,Pre-School,1,0,0,0,0,1,True,0,0,0,0,,2,0,0,0,,0,0,121583,2025-12-26,2026-03-10
2025-11-11,,Pakistan,PAK,Khyber Pakhtunkhwa,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,0,1,True,1,0,0,0,,1,0,0,0,,0,0,122641,2026-01-08,2026-03-10
2025-11-11,,Pakistan,PAK,Khyber Pakhtunkhwa,,,censored,Education Building ,NSA,TTP Tehrik-i-Taliban Pakistan,Arson,School: No Further Details,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,122642,2026-01-08,2026-03-10
2025-11-11,,Myanmar,MMR,Tharrawaddy District,,,censored,Home,Other,People's Defence Force (Myanmar),Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,122669,2026-01-09,2026-02-04
2025-11-10,,Afghanistan,AFG,Herat Province,,,censored,Education Building ,Government/Self-Declared Government,Islamic Emirate of Afghanistan,Firearms,School: No Further Details,1,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,120876,2025-12-09,2026-04-24
2025-11-10,,DRC,COD,North Kivu,,,censored,Other,NSA,Wazalendo (DRC local militia),Firearms,University,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,121481,2025-12-22,2026-02-22
2025-11-10,,DRC,COD,North Kivu,,,censored,Other,NSA,Wazalendo (DRC local militia),Firearms,Primary School,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,121504,2025-12-22,2026-02-22
2025-11-10,,DRC,COD,North Kivu,,,censored,Other,NSA,Wazalendo (DRC local militia),Firearms,Primary School,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,121505,2025-12-22,2026-02-22
2025-11-10,,DRC,COD,North Kivu,,,censored,Education Building ,NSA,Wazalendo (DRC local militia),Firearms,School: No Further Details,1,0,0,0,0,0,True,0,0,0,0,,1,1,0,0,,0,0,121506,2025-12-22,2026-03-10
2025-11-10,,Brazil,BRA,Northeast Region,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,121541,2025-12-23,2026-02-06
2025-11-10,,Nigeria,NGA,Kogi State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,6,0,NoInformation,0,0,0,0,,0,0,121549,2025-12-25,2026-03-10
2025-11-10,,Sudan,SDN,South Kordufan,,,censored,Education Building ,Vigilante,Rapid Support Forces,Aerial Bomb: Drone,Primary School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,121556,2025-12-26,2026-03-10
2025-11-10,,Ukraine,UKR,Donetsk Oblast,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,121582,2025-12-26,2026-03-10
2025-11-10,,Yemen,YEM,Amanat Al Asimah,,,censored,Home,Government: Military,Yemen Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,Freed,0,0,0,0,,0,0,122468,2026-01-04,2026-02-04
